customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,churned,Historical_LTV,Predictive_LTV,Cluster,Segment_Name
3784,42,Male,USA,103046,11,13,40.81,2,0,530.53,2433.623853211009,3.0,Loyal Customers
3785,65,Male,India,50942,58,23,40.02,7,0,920.46,1206.3695937090433,0.0,At Risk Customers
3786,50,Female,India,76002,42,32,50.1,12,0,1603.2,1225.6880733944954,1.0,Champions / Top Spenders
3787,18,Male,South Africa,63250,16,6,44.72,0,0,268.32,2461.651376146789,1.0,Champions / Top Spenders
3788,49,Male,India,58143,19,5,29.26,0,0,146.3,1342.2018348623853,0.0,At Risk Customers
3789,42,Male,Australia,69136,49,28,46.26,10,0,1295.28,1188.3302752293578,2.0,New / Low Engagement
3790,62,Female,USA,66270,51,26,45.92,8,0,1193.92,1369.1743119266057,2.0,New / Low Engagement
3791,54,Male,UK,140293,38,17,50.62,3,0,860.54,2631.6207951070337,2.0,New / Low Engagement
3792,27,Female,South Africa,65721,42,25,32.95,8,0,823.7500000000001,944.6674311926607,0.0,At Risk Customers
3793,47,Male,France,94693,20,31,39.69,13,0,1230.3899999999999,868.3062808750882,1.0,Champions / Top Spenders
3794,19,Male,France,43544,61,10,46.45,1,0,464.5,4261.467889908257,0.0,At Risk Customers
3795,46,Male,India,69242,50,29,41.56,9,0,1205.24,1228.5830784913353,0.0,At Risk Customers
3796,55,Male,USA,64898,58,30,36.7,11,0,1101.0,918.2652210175146,3.0,Loyal Customers
3797,61,Male,South Africa,31245,48,13,38.11,4,1,495.43,1136.3073394495414,0.0,At Risk Customers
3798,54,Male,South Africa,64207,43,39,43.88,15,0,1711.3200000000002,1046.678899082569,0.0,At Risk Customers
3799,32,Male,France,60377,21,26,39.34,11,0,1022.8400000000001,853.0775646371978,0.0,At Risk Customers
3800,37,Female,USA,133609,82,30,62.01,8,0,1860.3,2133.3715596330276,3.0,Loyal Customers
3801,27,Male,USA,43261,83,18,37.82,3,0,680.76,2081.8348623853212,3.0,Loyal Customers
3802,56,Female,India,87100,44,19,56.16,4,0,1067.04,2447.3394495412845,0.0,At Risk Customers
3803,48,Male,Canada,107047,63,43,58.55,15,0,2517.65,1539.8470948012232,2.0,New / Low Engagement
3804,63,Female,Canada,94924,79,17,63.22,2,0,1074.74,4930.0,3.0,Loyal Customers
3805,51,Female,Germany,57288,98,20,59.37,4,0,1187.3999999999999,2723.3944954128438,1.0,Champions / Top Spenders
3806,20,Female,India,34022,56,10,36.61,1,0,366.1,3358.7155963302753,3.0,Loyal Customers
3807,68,Female,France,79774,67,19,58.1,3,0,1103.9,3375.8409785932718,3.0,Loyal Customers
3808,23,Female,Germany,102526,81,21,59.66,4,0,1252.86,2873.532110091743,1.0,Champions / Top Spenders
3809,53,Female,France,30458,11,8,30.71,3,0,245.68,751.3149847094801,0.0,At Risk Customers
3810,66,Female,UK,71434,51,39,37.58,15,0,1465.62,896.4036697247707,0.0,At Risk Customers
3811,39,Female,USA,149259,58,34,61.25,9,0,2082.5,2122.8338430173294,0.0,At Risk Customers
3812,36,Female,Canada,126277,75,41,52.09,14,0,2135.69,1399.534731323722,3.0,Loyal Customers
3813,68,Female,Australia,169914,20,12,59.53,0,1,714.36,6553.761467889908,3.0,Loyal Customers
3814,40,Male,India,21720,72,19,42.6,6,0,809.4,1237.6146788990827,0.0,At Risk Customers
3815,67,Male,USA,68070,89,36,59.38,11,0,2137.6800000000003,1782.885738115096,0.0,At Risk Customers
3816,64,Male,South Africa,90524,70,40,49.02,14,0,1960.8000000000002,1284.9279161205768,0.0,At Risk Customers
3817,26,Male,UK,42528,81,26,41.92,7,0,1089.92,1428.4665792922674,3.0,Loyal Customers
3818,29,Female,India,30174,21,18,24.18,7,0,435.24,570.43250327654,1.0,Champions / Top Spenders
3819,59,Male,South Africa,55678,6,9,25.97,2,0,233.73,1072.1559633027523,3.0,Loyal Customers
3820,51,Female,USA,176431,25,15,61.17,2,1,917.5500000000001,4208.94495412844,0.0,At Risk Customers
3821,32,Male,Canada,96523,92,25,60.39,6,0,1509.75,2308.4862385321103,3.0,Loyal Customers
3822,23,Male,Japan,129525,52,14,47.04,1,1,658.56,6041.834862385321,3.0,Loyal Customers
3823,61,Male,Japan,56372,13,21,39.21,8,0,823.41,944.2775229357798,1.0,Champions / Top Spenders
3824,36,Male,India,49472,5,11,23.66,4,0,260.26,596.9266055045871,2.0,New / Low Engagement
3825,27,Female,USA,83415,60,28,45.12,9,0,1263.36,1287.82874617737,0.0,At Risk Customers
3826,51,Female,India,31257,98,24,52.72,5,0,1265.28,2321.6146788990823,0.0,At Risk Customers
3827,35,Female,India,24922,23,29,38.83,13,0,1126.07,794.6859562455893,1.0,Champions / Top Spenders
3828,55,Male,Brazil,88197,3,12,32.01,3,0,384.12,1174.6788990825687,3.0,Loyal Customers
3829,36,Male,South Africa,57646,6,26,37.87,10,0,984.6199999999999,903.3211009174312,0.0,At Risk Customers
3830,66,Male,Canada,153892,70,47,56.41,15,0,2651.27,1621.571865443425,3.0,Loyal Customers
3831,55,Female,India,37336,60,15,32.75,3,1,491.25,1502.2935779816514,3.0,Loyal Customers
3832,32,Female,Canada,96941,91,21,53.03,3,0,1113.63,3405.59633027523,3.0,Loyal Customers
3833,37,Female,UK,99599,43,17,44.06,4,0,749.02,1717.9357798165138,0.0,At Risk Customers
3834,48,Male,USA,165782,65,33,70.76,9,0,2335.0800000000004,2380.3058103975536,3.0,Loyal Customers
3835,57,Male,Brazil,49148,43,20,40.16,6,0,803.1999999999999,1228.1345565749236,0.0,At Risk Customers
3836,44,Female,France,38835,81,42,45.18,15,0,1897.56,1160.5871559633026,3.0,Loyal Customers
3837,26,Female,France,39895,61,13,36.3,2,0,471.9,2164.678899082569,3.0,Loyal Customers
3838,22,Male,USA,133194,90,19,74.05,2,0,1406.95,6453.899082568808,2.0,New / Low Engagement
3839,60,Female,Brazil,40972,11,25,25.6,11,0,640.0,533.7781484570476,0.0,At Risk Customers
3840,34,Female,India,41884,94,37,49.95,12,0,1848.15,1412.9587155963304,3.0,Loyal Customers
3841,29,Male,USA,91334,91,21,57.04,3,0,1197.84,3663.1192660550455,1.0,Champions / Top Spenders
3842,50,Male,Brazil,93316,40,11,38.6,1,1,424.6,3895.4128440366976,0.0,At Risk Customers
3843,35,Male,USA,145371,53,29,62.99,7,0,1826.71,2394.115334207078,0.0,At Risk Customers
3844,58,Female,USA,131931,48,39,58.69,13,0,2288.91,1615.321100917431,3.0,Loyal Customers
3845,46,Female,UK,131162,1,24,43.86,8,1,1052.6399999999999,1207.155963302752,3.0,Loyal Customers
3846,35,Male,USA,117795,67,12,46.98,0,1,563.76,5172.1100917431195,3.0,Loyal Customers
3847,37,Female,South Africa,76338,75,21,54.58,4,0,1146.18,2628.8532110091746,3.0,Loyal Customers
3848,63,Male,USA,68692,36,12,44.03,2,0,528.36,2423.6697247706425,3.0,Loyal Customers
3849,54,Female,USA,144012,55,17,61.37,2,1,1043.29,4785.733944954129,3.0,Loyal Customers
3850,63,Female,India,49928,17,20,40.05,7,0,801.0,1049.8034076015726,3.0,Loyal Customers
3851,31,Female,Brazil,72613,28,24,32.35,9,0,776.4000000000001,791.4373088685015,0.0,At Risk Customers
3852,53,Male,Germany,140185,28,39,51.73,14,0,2017.4699999999998,1322.0642201834862,0.0,At Risk Customers
3853,46,Female,Australia,179713,30,33,69.92,11,0,2307.36,1924.4036697247705,3.0,Loyal Customers
3854,33,Male,USA,55946,79,12,53.73,1,0,644.76,5915.229357798165,3.0,Loyal Customers
3855,24,Male,India,31580,61,18,39.52,4,0,711.36,1631.559633027523,2.0,New / Low Engagement
3856,44,Male,Brazil,74049,46,38,47.83,15,0,1817.54,1111.6452599388379,0.0,At Risk Customers
3857,52,Male,Australia,58448,26,29,28.95,12,0,839.55,641.8577981651375,3.0,Loyal Customers
3858,32,Male,India,32964,12,16,25.04,7,0,400.64,525.0851900393185,1.0,Champions / Top Spenders
3859,70,Male,Canada,101779,11,5,38.36,0,0,191.8,1759.633027522936,3.0,Loyal Customers
3860,69,Female,USA,162417,20,19,58.64,5,0,1114.16,2044.3302752293578,2.0,New / Low Engagement
3861,38,Female,France,47083,82,15,53.14,3,0,797.1,2437.6146788990823,3.0,Loyal Customers
3862,21,Male,Canada,114956,46,14,55.6,1,0,778.4,7141.284403669724,1.0,Champions / Top Spenders
3863,21,Female,USA,61966,40,6,47.68,0,0,286.08,2624.5871559633024,3.0,Loyal Customers
3864,66,Female,UK,148670,56,17,52.17,2,0,886.89,4068.302752293578,0.0,At Risk Customers
3865,68,Female,France,82700,52,35,41.64,13,1,1457.4,1028.5109386026818,3.0,Loyal Customers
3866,36,Male,USA,50294,17,24,40.53,10,0,972.72,892.4036697247707,0.0,At Risk Customers
3867,56,Female,India,70818,65,33,39.14,11,0,1291.6200000000001,1077.2477064220184,2.0,New / Low Engagement
3868,23,Male,Brazil,25320,69,14,41.79,2,0,585.06,2683.761467889908,1.0,Champions / Top Spenders
3869,21,Male,UK,110479,12,8,49.7,0,0,397.6,3647.706422018349,3.0,Loyal Customers
3870,21,Female,Japan,120611,100,19,61.61,1,0,1170.59,10739.357798165136,0.0,At Risk Customers
3871,27,Male,Brazil,48480,85,24,54.97,6,0,1319.28,2017.2477064220184,2.0,New / Low Engagement
3872,54,Female,Australia,82090,35,13,43.82,2,0,569.66,2613.119266055046,2.0,New / Low Engagement
3873,46,Female,India,78037,23,10,41.56,2,0,415.6,1906.4220183486239,2.0,New / Low Engagement
3874,42,Male,France,43764,78,39,51.55,15,0,2010.4499999999998,1229.633027522936,0.0,At Risk Customers
3875,43,Female,USA,94145,58,37,49.58,13,0,1834.46,1294.6083274523642,1.0,Champions / Top Spenders
3876,65,Female,India,53996,62,11,34.53,0,0,379.83000000000004,3484.6788990825694,0.0,At Risk Customers
3877,51,Male,Germany,150262,76,37,60.05,10,0,2221.85,2038.394495412844,0.0,At Risk Customers
3878,42,Female,UK,63011,26,34,39.41,15,0,1339.9399999999998,819.5351681957186,2.0,New / Low Engagement
3879,67,Female,Australia,80236,85,24,46.55,6,0,1117.1999999999998,1708.2568807339449,0.0,At Risk Customers
3880,66,Male,France,42468,74,29,49.51,10,0,1435.79,1317.2385321100915,3.0,Loyal Customers
3881,55,Male,Germany,80156,86,20,54.92,4,0,1098.4,2519.266055045872,3.0,Loyal Customers
3882,49,Male,India,26880,15,32,19.85,15,1,635.2,388.5015290519878,3.0,Loyal Customers
3883,20,Female,USA,52071,62,13,43.35,2,0,563.5500000000001,2585.0917431192665,3.0,Loyal Customers
3884,70,Female,USA,156350,19,20,55.45,5,1,1109.0,2034.862385321101,0.0,At Risk Customers
3885,29,Female,Japan,52361,75,31,53.52,10,0,1659.1200000000001,1522.1284403669724,3.0,Loyal Customers
3886,22,Female,Canada,78798,42,15,40.24,4,0,603.6,1384.4036697247707,0.0,At Risk Customers
3887,29,Male,India,20980,81,27,39.75,8,0,1073.25,1230.7912844036698,2.0,New / Low Engagement
3888,61,Male,France,35874,21,21,28.12,8,0,590.52,677.2018348623853,3.0,Loyal Customers
3889,21,Male,USA,124314,14,14,46.26,3,1,647.64,1980.5504587155963,2.0,New / Low Engagement
3890,42,Male,Brazil,75958,83,16,42.11,2,0,673.76,3090.642201834862,0.0,At Risk Customers
3891,36,Female,UK,92197,62,43,59.38,15,0,2553.34,1561.6758409785932,2.0,New / Low Engagement
3892,55,Female,Canada,63922,92,34,52.11,11,0,1771.74,1477.6814011676397,3.0,Loyal Customers
3893,22,Male,France,21867,86,17,40.59,3,0,690.0300000000001,2110.183486238532,2.0,New / Low Engagement
3894,27,Male,USA,51342,1,17,35.18,7,0,598.06,783.8269986893839,0.0,At Risk Customers
3895,39,Male,France,52482,39,28,43.95,10,0,1230.6000000000001,1128.9908256880735,3.0,Loyal Customers
3896,70,Female,Germany,90882,88,21,47.02,3,0,987.4200000000001,3019.633027522936,1.0,Champions / Top Spenders
3897,70,Male,India,95926,14,10,50.84,1,0,508.40000000000003,4664.220183486239,0.0,At Risk Customers
3898,40,Male,USA,128403,58,29,51.56,8,0,1495.24,1714.7247706422017,0.0,At Risk Customers
3899,31,Male,Germany,71357,88,31,54.8,8,0,1698.8,1948.1651376146788,1.0,Champions / Top Spenders
3900,18,Female,Germany,122233,12,7,40.88,0,1,286.16,2625.3211009174315,0.0,At Risk Customers
3901,26,Female,USA,135066,92,31,63.85,8,0,1979.3500000000001,2269.896788990826,1.0,Champions / Top Spenders
3902,19,Male,UK,145390,21,10,43.61,0,1,436.1,4000.917431192661,0.0,At Risk Customers
3903,57,Male,USA,120883,84,22,63.63,4,0,1399.8600000000001,3210.688073394496,3.0,Loyal Customers
3904,67,Female,USA,108266,24,18,42.89,5,0,772.02,1416.5504587155963,3.0,Loyal Customers
3905,29,Male,USA,125004,3,16,51.34,4,0,821.44,1884.0366972477066,0.0,At Risk Customers
3906,66,Male,Australia,48778,88,28,48.48,8,0,1357.4399999999998,1556.6972477064219,1.0,Champions / Top Spenders
3907,34,Female,India,29845,64,9,29.27,1,0,263.43,2416.788990825688,3.0,Loyal Customers
3908,34,Female,South Africa,39779,24,22,40.67,8,0,894.74,1026.0779816513761,3.0,Loyal Customers
3909,27,Female,Brazil,42799,9,14,37.28,5,1,521.9200000000001,957.651376146789,3.0,Loyal Customers
3910,38,Male,USA,113730,1,11,52.68,2,0,579.48,2658.1651376146788,2.0,New / Low Engagement
3911,26,Female,USA,88617,20,15,43.56,4,0,653.4000000000001,1498.6238532110094,2.0,New / Low Engagement
3912,41,Male,USA,73536,68,33,53.74,12,0,1773.42,1355.8256880733945,0.0,At Risk Customers
3913,53,Female,India,60982,28,35,46.67,15,0,1633.45,999.0519877675841,3.0,Loyal Customers
3914,34,Male,UK,74844,54,17,45.79,4,0,778.43,1785.3899082568805,3.0,Loyal Customers
3915,65,Female,UK,161104,77,20,67.81,1,0,1356.2,12442.201834862386,3.0,Loyal Customers
3916,20,Male,Germany,134054,98,20,59.63,2,0,1192.6000000000001,5470.642201834863,2.0,New / Low Engagement
3917,31,Female,USA,135035,99,33,64.57,7,0,2130.81,2792.6736566186105,0.0,At Risk Customers
3918,31,Male,Australia,53717,90,23,51.9,6,0,1193.7,1825.229357798165,3.0,Loyal Customers
3919,64,Male,South Africa,95833,20,22,35.53,7,0,781.6600000000001,1024.4560943643512,3.0,Loyal Customers
3920,20,Female,USA,143500,89,20,65.84,1,0,1316.8000000000002,12080.73394495413,3.0,Loyal Customers
3921,55,Female,Brazil,51468,97,17,53.73,2,0,913.41,4189.954128440367,0.0,At Risk Customers
3922,67,Male,USA,102178,82,30,52.25,8,0,1567.5,1797.591743119266,0.0,At Risk Customers
3923,61,Female,USA,179661,16,27,50.82,9,0,1372.14,1398.7155963302753,3.0,Loyal Customers
3924,27,Female,USA,146555,56,16,57.85,2,0,925.6,4245.871559633028,0.0,At Risk Customers
3925,67,Male,Japan,149918,59,43,53.89,14,0,2317.27,1518.5255570117956,1.0,Champions / Top Spenders
3926,22,Male,Australia,46315,23,11,38.04,2,1,418.44,1919.4495412844037,2.0,New / Low Engagement
3927,35,Female,India,53435,16,34,32.93,15,0,1119.62,684.782874617737,3.0,Loyal Customers
3928,54,Female,UK,155456,58,14,54.07,0,0,756.98,6944.7706422018355,2.0,New / Low Engagement
3929,29,Male,UK,135096,91,17,66.94,1,0,1137.98,10440.183486238533,0.0,At Risk Customers
3930,41,Male,Canada,108919,74,28,48.41,7,0,1355.48,1776.5137614678897,1.0,Champions / Top Spenders
3931,42,Male,India,36086,61,9,46.35,0,0,417.15000000000003,3827.0642201834867,0.0,At Risk Customers
3932,41,Female,Germany,128653,100,35,61.56,9,0,2154.6,2196.330275229358,0.0,At Risk Customers
3933,48,Male,USA,126501,78,24,59.27,5,0,1422.48,2610.0550458715593,0.0,At Risk Customers
3934,69,Male,South Africa,32526,21,32,31.08,15,0,994.56,608.2935779816514,2.0,New / Low Engagement
3935,41,Female,UK,47838,28,32,35.04,14,0,1121.28,734.78374836173,3.0,Loyal Customers
3936,67,Female,South Africa,76382,92,14,60.36,0,1,845.04,7752.660550458715,2.0,New / Low Engagement
3937,59,Male,USA,116413,10,20,51.58,7,0,1031.6,1352.0314547837484,0.0,At Risk Customers
3938,34,Male,USA,71411,35,30,34.61,12,0,1038.3,793.8073394495414,1.0,Champions / Top Spenders
3939,28,Female,France,34712,1,11,22.2,5,0,244.2,448.07339449541286,0.0,At Risk Customers
3940,70,Male,Australia,156888,95,36,77.55,9,0,2791.7999999999997,2845.8715596330276,0.0,At Risk Customers
3941,33,Male,Japan,133313,79,45,72.09,14,0,3244.05,2125.851900393185,1.0,Champions / Top Spenders
3942,47,Male,India,27109,4,12,33.79,5,1,405.48,743.9999999999999,3.0,Loyal Customers
3943,46,Female,Brazil,56770,50,17,33.01,4,0,561.17,1287.0871559633026,2.0,New / Low Engagement
3944,37,Female,India,29939,64,31,41.71,12,0,1293.01,988.5397553516821,2.0,New / Low Engagement
3945,67,Male,South Africa,63525,9,21,33.7,8,0,707.7,811.5825688073395,3.0,Loyal Customers
3946,25,Male,UK,62011,17,16,32.32,6,0,517.12,790.7033639143731,0.0,At Risk Customers
3947,68,Female,Germany,62546,70,25,50.96,7,0,1274.0,1669.7247706422017,3.0,Loyal Customers
3948,51,Male,Brazil,94826,14,16,51.68,5,1,826.88,1517.211009174312,0.0,At Risk Customers
3949,60,Female,France,75726,57,35,47.62,13,0,1666.6999999999998,1176.2173606210304,3.0,Loyal Customers
3950,38,Female,UK,145853,72,15,63.87,1,0,958.05,8789.449541284403,3.0,Loyal Customers
3951,65,Male,France,55021,24,17,41.76,6,1,709.92,1085.5045871559635,1.0,Champions / Top Spenders
3952,67,Female,France,65973,10,5,43.9,1,0,219.5,2013.7614678899083,3.0,Loyal Customers
3953,20,Female,Brazil,43296,78,15,49.49,2,0,742.35,3405.2752293577983,0.0,At Risk Customers
3954,42,Female,Australia,141837,87,35,67.11,10,0,2348.85,2154.908256880734,3.0,Loyal Customers
3955,38,Female,Brazil,61479,5,30,26.66,13,0,799.8,564.4318983768525,3.0,Loyal Customers
3956,22,Female,Canada,124623,59,13,57.52,0,1,747.76,6860.183486238532,0.0,At Risk Customers
3957,67,Female,Brazil,66768,25,28,31.36,11,0,878.0799999999999,732.3436196830693,2.0,New / Low Engagement
3958,53,Male,India,82968,40,19,42.98,5,0,816.6199999999999,1498.3853211009173,3.0,Loyal Customers
3959,58,Male,Brazil,55568,68,15,36.35,2,0,545.25,2501.146788990826,3.0,Loyal Customers
3960,59,Male,Canada,128659,71,16,66.85,1,1,1069.6,9812.844036697246,3.0,Loyal Customers
3961,18,Female,India,61779,70,11,56.2,0,0,618.2,5671.559633027523,2.0,New / Low Engagement
3962,47,Female,USA,130776,31,22,62.33,6,0,1371.26,2096.7278287461772,2.0,New / Low Engagement
3963,42,Female,UK,118762,69,31,64.11,8,0,1987.41,2279.139908256881,3.0,Loyal Customers
3964,53,Female,India,40834,54,23,48.47,7,0,1114.81,1461.0878112712976,3.0,Loyal Customers
3965,23,Male,Brazil,73992,2,14,34.34,5,0,480.76000000000005,882.1284403669725,3.0,Loyal Customers
3966,49,Male,USA,73024,66,20,50.96,4,0,1019.2,2337.6146788990827,3.0,Loyal Customers
3967,24,Female,France,61017,70,15,49.15,3,0,737.25,2254.587155963303,3.0,Loyal Customers
3968,38,Male,Canada,65526,65,18,50.84,4,0,915.1200000000001,2098.8990825688074,0.0,At Risk Customers
3969,67,Male,UK,52327,91,27,49.13,8,0,1326.51,1521.2270642201836,3.0,Loyal Customers
3970,58,Male,Brazil,51265,59,22,42.43,7,1,933.46,1223.407601572739,3.0,Loyal Customers
3971,34,Female,Germany,105988,90,14,66.36,0,1,929.04,8523.302752293577,0.0,At Risk Customers
3972,63,Male,USA,158029,93,35,77.53,9,0,2713.55,2766.1060142711517,3.0,Loyal Customers
3973,27,Female,USA,97137,66,15,45.14,2,0,677.1,3105.9633027522937,2.0,New / Low Engagement
3974,40,Male,Brazil,22252,4,21,23.64,9,0,496.44,506.0550458715597,3.0,Loyal Customers
3975,53,Female,Germany,128254,36,19,48.94,5,0,929.8599999999999,1706.1651376146788,2.0,New / Low Engagement
3976,32,Male,USA,62168,94,32,41.68,10,0,1333.76,1223.633027522936,2.0,New / Low Engagement
3977,32,Male,India,25772,72,16,42.45,3,0,679.2,2077.064220183486,2.0,New / Low Engagement
3978,39,Male,USA,54576,2,30,22.23,13,0,666.9,470.64220183486236,1.0,Champions / Top Spenders
3979,21,Male,UK,125999,33,9,42.39,0,0,381.51,3500.091743119266,0.0,At Risk Customers
3980,65,Male,Germany,156337,89,25,66.09,4,1,1652.25,3789.564220183486,3.0,Loyal Customers
3981,45,Male,USA,128788,72,13,56.98,0,0,740.74,6795.779816513762,3.0,Loyal Customers
3982,55,Female,France,77762,78,18,45.38,3,0,816.84,2497.981651376147,3.0,Loyal Customers
3983,27,Male,Germany,49335,78,13,42.81,2,0,556.53,2552.8899082568805,2.0,New / Low Engagement
3984,70,Male,France,26281,63,18,46.25,4,0,832.5,1909.4036697247707,3.0,Loyal Customers
3985,69,Male,Germany,81564,1,23,40.58,8,0,933.3399999999999,1070.3440366972477,0.0,At Risk Customers
3986,61,Female,India,87996,77,44,54.84,15,0,2412.96,1475.8165137614678,3.0,Loyal Customers
3987,67,Female,France,93013,95,22,48.2,4,0,1060.4,2432.1100917431195,0.0,At Risk Customers
3988,49,Female,Canada,93081,59,29,46.13,9,0,1337.77,1363.6799184505608,1.0,Champions / Top Spenders
3989,22,Female,South Africa,21159,5,10,34.98,4,1,349.79999999999995,802.2935779816513,3.0,Loyal Customers
3990,40,Female,India,53501,44,19,37.58,5,1,714.02,1310.1284403669722,3.0,Loyal Customers
3991,67,Male,France,81998,12,27,29.68,11,0,801.36,668.3569641367806,3.0,Loyal Customers
3992,39,Female,USA,93802,21,21,47.44,8,0,996.24,1142.4770642201836,3.0,Loyal Customers
3993,18,Female,USA,111639,96,17,53.67,0,0,912.39,8370.550458715596,0.0,At Risk Customers
3994,53,Male,Canada,84310,94,36,59.7,12,0,2149.2000000000003,1643.1192660550462,1.0,Champions / Top Spenders
3995,41,Male,Brazil,42209,8,8,32.31,2,0,258.48,1185.6880733944954,0.0,At Risk Customers
3996,39,Female,USA,90035,43,27,42.69,9,0,1152.6299999999999,1174.954128440367,3.0,Loyal Customers
3997,50,Female,UK,95698,68,15,46.62,2,0,699.3,3207.7981651376144,0.0,At Risk Customers
3998,53,Female,UK,124224,12,38,41.75,15,0,1586.5,970.3363914373089,2.0,New / Low Engagement
3999,19,Female,USA,67586,34,9,43.5,0,0,391.5,3591.743119266055,0.0,At Risk Customers
4000,25,Male,India,41648,82,26,40.66,7,0,1057.1599999999999,1385.5307994757536,3.0,Loyal Customers
4001,65,Female,Canada,144056,49,14,65.49,1,0,916.8599999999999,8411.559633027522,2.0,New / Low Engagement
4002,68,Male,Australia,60598,96,27,52.82,6,0,1426.14,2180.6422018348626,3.0,Loyal Customers
4003,25,Male,UK,82839,87,16,56.37,2,0,901.92,4137.247706422018,0.0,At Risk Customers
4004,23,Male,USA,72624,93,25,53.74,5,0,1343.5,2465.137614678899,1.0,Champions / Top Spenders
4005,34,Female,Canada,60572,10,13,27.15,4,0,352.95,809.5183486238532,2.0,New / Low Engagement
4006,39,Male,Canada,60507,70,35,39.08,13,0,1367.8,965.2787579393084,0.0,At Risk Customers
4007,68,Female,USA,172236,12,35,61.42,12,0,2149.7000000000003,1643.5015290519877,3.0,Loyal Customers
4008,42,Male,India,59304,1,15,34.24,5,0,513.6,942.3853211009174,3.0,Loyal Customers
4009,70,Male,India,33847,45,19,41.2,7,0,782.8000000000001,1025.9501965923985,3.0,Loyal Customers
4010,44,Male,Brazil,25990,9,23,29.78,10,0,684.94,628.3853211009174,3.0,Loyal Customers
4011,38,Male,USA,48990,22,24,35.27,9,0,846.48,862.8746177370032,0.0,At Risk Customers
4012,47,Male,USA,141505,95,39,74.44,10,0,2903.16,2663.4495412844035,3.0,Loyal Customers
4013,22,Male,Brazil,48988,63,14,42.55,2,0,595.6999999999999,2732.5688073394494,0.0,At Risk Customers
4014,51,Male,Brazil,91693,21,27,43.21,10,0,1166.67,1070.3394495412845,0.0,At Risk Customers
4015,63,Female,USA,124797,94,20,66.97,2,0,1339.4,6144.036697247707,0.0,At Risk Customers
4016,49,Female,USA,170378,6,33,64.82,12,1,2139.06,1635.366972477064,0.0,At Risk Customers
4017,59,Female,USA,127227,26,25,44.07,7,0,1101.75,1443.9711664482306,0.0,At Risk Customers
4018,46,Female,Australia,101312,36,32,41.8,12,0,1337.6,1022.6299694189602,2.0,New / Low Engagement
4019,65,Male,USA,115668,58,24,53.65,5,0,1287.6,2362.5688073394494,3.0,Loyal Customers
4020,53,Female,Brazil,50758,60,11,49.87,1,0,548.5699999999999,5032.752293577981,0.0,At Risk Customers
4021,36,Male,Australia,130115,20,29,56.72,11,0,1644.8799999999999,1371.8765638031693,1.0,Champions / Top Spenders
4022,39,Male,USA,55308,20,13,25.35,4,0,329.55,755.848623853211,3.0,Loyal Customers
4023,70,Male,USA,106825,86,22,49.29,4,0,1084.3799999999999,2487.110091743119,3.0,Loyal Customers
4024,23,Male,UK,44822,39,16,44.93,5,0,718.88,1319.045871559633,3.0,Loyal Customers
4025,66,Male,UK,69597,22,23,34.77,9,0,799.71,815.1987767584098,0.0,At Risk Customers
4026,52,Male,Canada,172933,66,41,64.98,13,0,2664.1800000000003,1880.1552575864503,0.0,At Risk Customers
4027,65,Female,UK,164306,46,39,52.99,14,0,2066.61,1354.2660550458716,1.0,Champions / Top Spenders
4028,70,Male,Brazil,31282,55,10,34.83,1,0,348.29999999999995,3195.4128440366967,1.0,Champions / Top Spenders
4029,19,Male,Brazil,55333,62,10,35.18,1,0,351.8,3227.5229357798166,2.0,New / Low Engagement
4030,66,Female,Brazil,46538,93,33,57.27,11,0,1889.91,1576.2385321100917,3.0,Loyal Customers
4031,70,Female,India,24012,70,12,45.74,1,1,548.88,5035.59633027523,0.0,At Risk Customers
4032,44,Female,USA,58547,79,42,57.03,15,0,2395.26,1464.9908256880733,0.0,At Risk Customers
4033,46,Male,Germany,51064,85,35,52.04,12,0,1821.3999999999999,1392.5076452599387,3.0,Loyal Customers
4034,26,Female,Germany,97207,16,14,43.97,3,1,615.5799999999999,1882.5076452599387,3.0,Loyal Customers
4035,20,Female,France,50679,62,13,37.56,2,0,488.28000000000003,2239.816513761468,0.0,At Risk Customers
4036,31,Female,Australia,145159,56,27,58.12,7,0,1569.24,2056.6710353866315,0.0,At Risk Customers
4037,45,Male,UK,91027,69,36,45.49,12,0,1637.64,1252.0183486238532,0.0,At Risk Customers
4038,41,Female,France,52815,63,39,40.15,14,0,1565.85,1026.1140235910877,2.0,New / Low Engagement
4039,69,Male,USA,143227,11,9,44.76,1,0,402.84,3695.779816513761,0.0,At Risk Customers
4040,36,Male,USA,107366,56,23,55.39,6,0,1273.97,1947.9663608562691,0.0,At Risk Customers
4041,38,Male,USA,119823,36,37,55.48,14,0,2052.7599999999998,1345.1900393184796,0.0,At Risk Customers
4042,67,Male,France,79605,55,34,56.13,13,0,1908.42,1346.803105151729,3.0,Loyal Customers
4043,44,Female,Canada,47583,32,15,41.78,4,0,626.7,1437.3853211009175,1.0,Champions / Top Spenders
4044,21,Male,USA,69836,7,6,27.47,0,1,164.82,1512.1100917431193,2.0,New / Low Engagement
4045,48,Female,UK,132033,42,26,50.6,7,0,1315.6000000000001,1724.2463958060289,2.0,New / Low Engagement
4046,29,Female,India,60661,97,23,50.63,4,0,1164.49,2670.848623853211,2.0,New / Low Engagement
4047,23,Male,USA,105100,94,21,64.72,3,0,1359.12,4156.3302752293575,3.0,Loyal Customers
